Mã code,Tiêu đề,Ngày đăng,Quận/Huyện,Phường/Xã,Tổng giá,Giá theo m²,Diện tích,Số tầng,Số phòng ngủ,"Số phòng tắm, vệ sinh",Pháp lý,Nội thất,Mô tả
44803610,"Nhà biệt thự, liền kề tại Thành phố Giao Lưu",07/05/2026,Bắc Từ Liêm,"(Phường Phú Diễn, Hà Nội mới)",60 tỷ,"~468,75 triệu/m²",128 m²,5 tầng,NAN,NAN,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà biệt thự liền kề tại Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội sở hữu vị trí đắc địa và thiết kế hiện đại, là lựa chọn hoàn hảo cho gia đình.
+ Diện tích: 128m² với 5 tầng, mặt tiền rộng 8m.
+ Hướng cửa chính và ban công: Đông Nam, mang lại ánh sáng tự nhiên và gió mát.
+ Nội thất đầy đủ: điều hòa, giường, tủ lạnh, mang đến sự tiện nghi cho cuộc sống.
+ Giá bán: 60 tỷ VND.
Điểm đặc biệt:
+ Đường 23 rộng 40m, thuận tiện cho việc di chuyển và đỗ xe.
+ Mặt tiền phù hợp với các hoạt động kinh doanh.
+ Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch.
Thông tin thêm về dự án:
+ Dự án Thành Phố Giao Lưu tọa lạc tại xã Cổ Nhuế, thị trấn Cầu Diễn, Bắc Từ Liêm, Hà Nội.
+ Tổng diện tích dự án lên đến 953.337m², bao gồm nhà cao tầng, liền kề, shophouse, biệt thự và nhà vườn.
+ Dự án có khu vui chơi giải trí, khu thể thao, hồ nước 15 ha, trung tâm thương mại cao cấp và hệ thống trường học từ mẫu giáo đến trung học phổ thông.
Gần các tiện ích như:
+ Cách công viên hồ An Bình TP Giao Lưu khoảng 2km.
+ Cách siêu thị Tmart Resco Cổ Nhuế khoảng 2km.
+ Cách bệnh viện Đa Khoa Phương Đông khoảng 2km.
Liên hệ ngay để được tư vấn miễn phí:
0989 182 ***
, Mr Đạt."
45663907,Nhà riêng tại đường Xuân Đỉnh,04/05/2026,Bắc Từ Liêm,"(Phường Xuân Đỉnh, Hà Nội mới)","25,9 tỷ",~259 triệu/m²,100 m²,7 tầng,30 phòng,30 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"CHDV Xuân Đỉnh - Bắc Từ Liêm - Quy mô lớn - Vận hành ổn định.
Vị trí:
- Phố Xuân Đỉnh, cách mặt phố khoảng 30m.
- Ngõ rộng, ô tô vào nhà.
- Gần khu Ngoại Giao Đoàn, nhiều trường đại học, nhu cầu thuê cao.
Kiến trúc:
- Diện tích 100m².
- Xây dựng 7 tầng thang máy.
- Mặt tiền 7M thoáng rộng.
- Tổng 30 phòng khép kín full nội thất.
- Hệ thống GPXD - PCCC đầy đủ.
Hình thể:
- Nhà vuông vắn, công năng tối ưu.
- Phòng bố trí hợp lý, thoáng sáng.
- Phù hợp khai thác dòng tiền dài hạn.
Pháp lý - Dòng tiền:
- Doanh thu khoảng 160 triệu/tháng.
- Khai thác ổn định, tỉ lệ lấp phòng cao.
- Sổ đỏ đẹp, sẵn sàng giao dịch.
""Lắng nghe, thấu hiểu. Tư vấn có tâm"".
Tuấn Anh - Mr Dòng Tiền.
Zalo/Call:
0824 279 ***
.
(Thông tin có thể đã thay đổi - Anh chị vui lòng liên hệ để nhận cập nhật mới nhất)."
45613014,Nhà riêng tại phố Trung Kính,23/04/2026,Cầu Giấy,"(Phường Yên Hòa, Hà Nội mới)","29,9 tỷ","~398,67 triệu/m²",75 m²,7 tầng,24 phòng,24 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Hiếm! Toà CHDV Trung Kính - Vũ Phạm Hàm 75m²*7T, MT 5M, 24 PKK, lô góc 3 thoáng, QH ra Vành đai 2.5, dòng tiền 7%/năm!
CHDV Trung Kính - Cầu Giấy - Quy hoạch đẹp - Dòng tiền mạnh.
Vị trí:
- Phố Trung Kính - Vũ Phạm Hàm, trung tâm quận Cầu Giấy.
- Lô góc 3 mặt thoáng hiếm.
- Ngõ thông, nông, khoảng 30m ra ô tô.
- Quy hoạch tương lai ra mặt đường Vành đai 2.5, tiềm năng tăng giá rõ.
Kiến trúc:
- Diện tích 75m².
- Xây dựng 7 tầng thang máy.
- Mặt tiền 5M thoáng sáng.
- Tổng 24 phòng khép kín full nội thất.
- Hệ thống GPXD, PCCC đầy đủ.
Hình thể:
- Nhà lô góc, thoáng sáng tự nhiên.
- Công năng tối ưu, dễ vận hành.
- Phù hợp khai thác dài hạn hoặc mô hình homestay.
Pháp lý - Dòng tiền:
- Doanh thu khoảng 140 - 150 triệu/tháng.
- Khai thác homestay có thể đạt trên 200 triệu/tháng.
- Sổ đỏ đẹp, sẵn sàng giao dịch.
""Lắng nghe, thấu hiểu. Tư vấn có tâm"".
Tuấn Anh - Mr Dòng Tiền.
Zalo/Call:
0824 279 ***
.
(Thông tin có thể đã thay đổi - Anh chị vui lòng liên hệ để nhận cập nhật mới nhất)."
45509174,Nhà riêng tại đường Minh Khai,27/04/2026,Hoàng Mai,"(Phường Hoàng Mai, Hà Nội mới)","6,95 tỷ","~289,58 triệu/m²",24 m²,5 tầng,3 phòng,NAN,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu phẩm Gốc Đề - 2 mặt thoáng - nhà cực đẹp - chủ tặng nội thất cao cấp.
Bán nhà phố Gốc Đề Minh khai nhà đẹp 2 thoáng 3 ngủ nông thông 24/28m² x5T giá 6.95 tỷ sổ CC có TL.
Vị trí đắc địa: Ngõ ba gác chạy tránh thông thoáng.
Đặc biệt nhà 2 mặt ngõ trước sau, ánh sáng ngập tràn.
Nhà mới tinh:
Thiết kế hiện đại, mỗi tầng 1 phòng ngủ rộng thênh thang. Tổng 3 ngủ đầy đủ công năng. Khách chỉ việc xách vali về ở.
Pháp lý: Sổ đỏ chính chủ.
LH Tú
0948 642 ***
để xem nhà 24/7."
44991412,Nhà riêng tại đường Ngọc Hà,26/04/2026,Ba Đình,"(Phường Ba Đình, Hà Nội mới)",18 tỷ,"~398,23 triệu/m²","45,2 m²",7 tầng,11 phòng,11 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán tòa Apartment dòng tiền Ngọc Hà Ba Đình, khu ngoại giao hành chính trung tâm, dân trí cao, khách thuê mạnh và ổn định.
Thiết kế 11 phòng khép kín full đồ, đặc biệt phòng nào cũng có ban công + máy giặt riêng, rất hút khách thuê, tỉ lệ kín phòng cao.
Tòa Apartment Ngọc Hà diện tích 45.2m² x 7T, mặt tiền rất rộng.
Ngõ ba gác, cách 15m ra ô tô, kết nối nhanh Đội Cấn, Hoàng Hoa Thám, Liễu Giai, Sơn Tây, Kim Mã,
Khu vực gần nhiều ĐSQ, cơ quan, văn phòng, trung tâm thương mại, khách thuê dài hạn, chất lượng tốt, nhu cầu quanh năm.
Dòng tiền ~900 triệu/năm, đều đặn, tối ưu tài chính.
Sổ đỏ vuông đét, giao dịch nhanh.
Giá chào: 18 tỷ có thương lượng.
Liên hệ: Thảo
0963 690 ***
để xem nhà và tư vấn chi tiết."
45613831,Nhà riêng tại phố Thái Hà,23/04/2026,Đống Đa,"(Phường Đống Đa, Hà Nội mới)","14,55 tỷ","~238,52 triệu/m²",61 m²,6 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà phố Thái Hà - Lõi Đống Đa - 6 tầng thang máy - VF3 trước nhà - Ngõ thông KD - ban công thoáng sáng từng tầng - sổ đỏ nở hậu - full nội thất xịn xò - LH
0365 494 ***
.
Vị trí.
- Căn nhà nằm ở vị trí cực kỳ đắc địa, ngõ thông kinh doanh, sát phố, VF3 lùi tận cửa.
- Ngõ ngách sạch đẹp, thoáng sáng, Dân trí cao.
Mô tả.
- Thiết kế 6 tầng thang máy hiện đại, xây mới tinh, đủ công năng sử dụng.
Tầng 1: Phòng khách, để xe, WC.
Tầng 2,3,4: Phòng ngủ, WC.
Tầng 5: Bếp, phòng ăn.
Tầng 6: Phòng thờ, sân phơi.
Tum.
- Phòng nào cũng có cửa sổ, ban công thoáng sáng.
- Sân thượng chill, cuối tuần BBQ sum họp gia đình cực kỳ ấm cúng, vui vẻ.
Pháp lý.
- Sổ đỏ cất két, chỉ việc sang tên.
Liên hệ xem nhà ngay
0365 494 ***
- Em Nghị - chuyên mua bán, ký gửi Bất động sản thổ cư."
43999479,Căn hộ chung cư tại Toà nhà 27 Huỳnh Thúc Kháng,03/05/2026,Đống Đa,"(Phường Giảng Võ, Hà Nội mới)","10,5 tỷ","~85,85 triệu/m²","122,3 m²",NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,NAN,"Bán căn hộ UDIC 27 Huỳnh Thúc Kháng, Nguyên Hồng.
Diện tích: 122.3m², căn góc thoáng sáng.
Thiết kế: 3 phòng ngủ, 2 vệ sinh.
View hồ Thành Công cực đẹp, không gian sống trong lành.
Sổ đỏ chính chủ, pháp lý rõ ràng.
Giá: 10.5 tỷ.
Liên hệ:
0914 198 ***
."
43794098,Căn hộ chung cư tại Masteri West Heights,27/04/2026,Nam Từ Liêm,"(Phường Tây Mỗ, Hà Nội mới)","4,35 tỷ","~103,82 triệu/m²","41,9 m²",NAN,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,"Chính chủ gửi bán căn 1PN + 1 phân khu cao cấp Masterise tòa A.
Dự án Masteri West Heights Tây Mỗ, Nam Từ Liêm, Hà Nội.
- Giá: 4,35 tỷ bao phí sang tên cần bán nhanh trong tháng.
Diện tích tim tường: 46,9m².
Diện tích thông thủy: 41,9m².
Nhà mình để lại toàn bộ nội thất mới đẹp như hiện trạng.
Hiện tại còn gần 2 năm miễn phí dịch vụ tiện ích trong và ngoài nhà.
- Tiện ích xung quanh:
+ Gần bệnh viện đa khoa quốc tế Vinmec Smart City.
+ Công viên nhật bản Zen Park.
+ Siêu thị thú cưng - Pet Spa giúp dễ dàng mua sắm cho thú cưng.
+ Trường THCS Tây Mỗ và trường phổ thông quốc tế Việt Nam (VIS) phục vụ cho việc học tập của trẻ.
+ Công viên Thiên Đường Bảo Sơn là nơi thư giãn tuyệt vời cho cả gia đình.
+ Công viên trung tâm Central Park rộng 10,2ha với đa dạng các loại tiện ích.
Do nhu cầu chuyển đổi nên gia đình cần bán nhanh trong tháng, có ra lộc thêm cho khách thiện chí trả thẳng.
LH:
0974 121 ***
em Tùng đưa đi xem căn hộ."
45140407,Nhà riêng tại phường Phú Thượng,26/04/2026,Tây Hồ,"(Phường Phú Thượng, Hà Nội mới)",25 tỷ,"~337,84 triệu/m²",74 m²,5 tầng,NAN,NAN,Sổ đỏ,NAN,"Phân lô Tây Hồ: Nhóm tài sản không dư cung.
Căn nhà tại trung tâm Tây Hồ sở hữu lợi thế rõ rệt: Đường trước nhà rộng, ô tô chạy vòng quanh dừng đỗ ngày đêm, phù hợp cả nhu cầu ở cao cấp lẫn kinh doanh dịch vụ.
Diện tích 74m², xây 5 tầng chắc chắn, sổ đỏ vuông nở hậu nhẹ, phong thủy đẹp.
Thiết kế thông sàn các tầng dưới giúp tối ưu công năng kinh doanh, cho thuê hoặc làm văn phòng.
Giá chào 25 tỷ tương xứng giá trị khu vực và tiềm năng tăng trưởng dài hạn.
Đặt lịch xem nhà với e Lương Vũ:
0846 160 ***
và làm việc trực tiếp với chủ."
45655687,Nhà riêng tại đường Phúc Lợi,02/05/2026,Long Biên,"(Phường Phúc Lợi, Hà Nội mới)","8,9 tỷ","~202,27 triệu/m²",44 m²,6 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhanh tay - 8.9 tỷ đồng - VF3 vào nhà - 10m ra mặt phố - chủ xây xác định ở.
Lô góc - 6 tầng thang máy - Công năng 4 ngủ cực hiếm.
Nhà thiết kế 6 tầng thang máy: Tầng nào cũng có cửa sổ, lô góc.
+ Tầng 1: Thông sàn, thang máy, vệ sinh.
+ Tầng lửng: Phòng khách.
+ Tầng 3,4: phòng ngủ rộng, vệ sinh, ban công.
+ Tầng 5: 2 phòng ngủ, vệ sinh, ban công.
+ Tầng 6: Phòng rộng, sân chill ngắm view sông Đuống, cầu Thanh Trì, cầu Phù Đồng.
Bàn giao nội thất cơ bản các tầng, đèn chùm, 6 điều hoà.
Sổ đẹp cất két giao dịch ngay. Đầu tư ở đều thắng."
45544048,Nhà mặt phố tại đường Nguyễn Chí Thanh,29/04/2026,Đống Đa,"(Phường Láng, Hà Nội mới)",75 tỷ,"~669,64 triệu/m²",112 m²,6 tầng,NAN,NAN,Sổ đỏ/ Sổ hồng,Nội thất cao cấp.,"* Tòa nhà mặt phố Nguyễn Chí Thanh - Vị trí kim cương - Vỉa hè đá bóng - Kinh doanh đẳng cấp.
- Chính chủ cần bán gấp tòa nhà mặt phố Nguyễn Chí Thanh, quận Đống Đa. Vị trí đắc địa trên cung đường huyết mạch nối liền các quận trung tâm, hạ tầng đồng bộ, vỉa hè rộng thênh thang.
1. Thông số kỹ thuật:
- Diện tích: 112 m².
- Kiến trúc: 6 tầng hiện đại, khung cột bê tông chắc chắn, thiết kế thông sàn tối ưu diện tích kinh doanh.
- Tiện ích: Hệ thống thang máy nhập khẩu, PCCC đạt chuẩn, nội thất cao cấp.
- Mặt tiền: Rộng rãi, thoáng sáng, nhận diện thương hiệu cực tốt từ xa.
2. Vị trí chiến lược:
- Tọa lạc tại đoạn đẹp nhất phố Nguyễn Chí Thanh, gần các nút giao lớn: Kim Mã, Liễu Giai, Trần Duy Hưng.
- Vỉa hè rộng 8m, thuận tiện dừng đỗ ô tô, xe máy thoải mái.
- Khu vực tập trung nhiều Ngân hàng, Văn phòng cao cấp, Showroom lớn và các trường Đại học danh tiếng (Ngoại Thương, Ngoại Giao).
3. Khả năng khai thác & Đầu tư:
- Phù hợp làm: Trụ sở ngân hàng, thẩm mỹ viện quốc tế, showroom trưng bày hoặc văn phòng cao cấp cho thuê.
- Dòng tiền cho thuê khu vực này cực kỳ cao và ổn định, tính thanh khoản của bất động sản mặt phố lớn luôn dẫn đầu thị trường.
4. Pháp lý & Giá bán:
- Sổ đỏ chính chủ, pháp lý sạch, sẵn sàng giao dịch ngay trong ngày.
- Giá chào: 75 tỷ (Có thương lượng sâu cho khách hàng thiện chí).
* Liên hệ xem nhà: Em Triệu Phúc (
0362 582 ***
- có Zalo)."
45621055,Nhà riêng tại đường Bùi Xương Trạch,24/04/2026,Thanh Xuân,"(Phường Khương Đình, Hà Nội mới)","19,9 tỷ","~239,18 triệu/m²","83,2 m²",6 tầng,25 phòng,25 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Hiếm! Toà CHDV Bùi Xương Trạch 83.2m²*6T, MT 5m, 25PKK, ngõ ô tô, đủ GPXD - PCCC, dòng tiền ~7%/năm!
CHDV Bùi Xương Trạch - Thanh Xuân - Khu vực thuê mạnh - Vận hành ổn định.
Vị trí:
- Phố Bùi Xương Trạch, trung tâm Thanh Xuân.
- Ngõ ô tô, ngõ nông, khoảng 50m ra mặt phố.
- Khu vực dân cư đông, nhu cầu thuê cao.
Kiến trúc:
- Diện tích 83.2m².
- Xây dựng 6 tầng thang máy.
- Mặt tiền 5m thoáng đẹp.
- Tổng 25 phòng khép kín full nội thất.
- Hệ thống GPXD - PCCC đầy đủ.
Hình thể:
- Nhà vuông vắn, công năng tối ưu.
- Phòng bố trí hợp lý, dễ lấp phòng.
- Phù hợp khai thác dòng tiền dài hạn.
Pháp lý - Dòng tiền:
- Doanh thu khoảng 110 triệu/tháng.
- Tương đương khoảng 1.32 tỷ/năm.
- Sổ đỏ đẹp, sẵn sàng giao dịch.
""Lắng nghe, thấu hiểu. Tư vấn có tâm"".
Tuấn Anh - Mr Dòng Tiền.
Zalo/Call:
0824 279 ***
.
(Thông tin có thể đã thay đổi - Anh chị vui lòng liên hệ để nhận cập nhật mới nhất)."
45430891,Căn hộ chung cư tại Tòa Tháp Thiên Niên Kỷ - Hatay Millennium,05/05/2026,Hà Đông,"(Phường Hà Đông, Hà Nội mới)","6,05 tỷ","~90,3 triệu/m²",67 m²,NAN,2 phòng,2 phòng,HĐMB,Đầy đủ,"* Chủ nhà gửi bán căn hộ tháp Thiên Kỷ Tháp A*.
Vị trí: *Tầng 21 Tháp A*.
Diện tích sử dụng: *67m²*.
Thiết kế: *2 phòng ngủ 2 nhà vệ sinh*.
Nội thất: *Đầy đủ, đẹp & sang trọng*.
* Giá bán chỉ 6,05 tỷ.
Khách mua *chỉ việc xách vali đến ở*.
* Tiện ích nổi bật*.
* Tòa nhà đầy đủ tiện ích hiện đại.
* Có *hầm để xe ô tô rộng rãi*.
* Khu dân cư văn minh, an ninh tốt.
* Liên hệ ngay:
0915 651 ***
*.
Để được tư vấn chi tiết và xem nhà thực tế!"
45538445,Căn hộ chung cư tại The Sapphire 2 - Vinhomes Ocean Park,28/04/2026,Gia Lâm,"(Xã Gia Lâm, Hà Nội mới)","2,95 tỷ","~68,6 triệu/m²",43 m²,NAN,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"CH siêu hot tại The Sapphire 2 - Vinhomes Ocean Park, Xã Gia Lâm, Hà Nội, trước đây Huyện Gia Lâm, Hà Nội đang chờ đón chủ mới! Với diện tích 43m², căn hộ này có 1PN, 1WC, và nội thất cơ bản, cực kỳ phù hợp cho những ai yêu thích không gian sống hiện đại. Căn hộ hướng Tây Nam, ban công Đông Bắc, mang lại phong thủy tốt cho cuộc sống.
Giá chỉ 2,95 tỷ VND, pháp lý đầy đủ. Đừng bỏ lỡ cơ hội sở hữu không gian sống lý tưởng này!
Tiện ích xung quanh:
- Công viên mùa xuân Ecopark.
- Siêu thị Utimart S218 Vinhomes Ocean Park.
- Aqua - tots Swim School Gia Lâm.
Liên hệ ngay để biết thêm thông tin với Vũ Tuấn Nghĩa qua số
0865 092 ***
."
45457604,"Nhà biệt thự, liền kề tại Hinode Royal Park",03/05/2026,Hoài Đức,"(Xã Hoài Đức, Hà Nội mới)",52 tỷ,"~245,28 triệu/m²",212 m²,5 tầng,NAN,NAN,Sổ đỏ,NAN,"Chính chủ gửi bán nhanh căn góc ngã tư đẹp nhất Hinode Royal Park
Hinode Royal Park trung tâm Kim Chung Di Trạch, ngay trục đường 32
Lô góc siêu đẹp nhận diện thương hiệu cực tốt
Diện tích: 212m² xây dựng 5 tầng
2 mặt tiền rộng: 33m & 25m
Vỉa hè rộng gần 10m kinh doanh thoáng
Đang có dòng tiền: 35 triệu/tháng
Khu kinh doanh sầm uất khai thác ổn định
Vị trí đẹp nhất khu phù hợp showroom, văn phòng, ngân hàng, nhà hàng
Pháp lý rõ ràng sẵn sàng giao dịch
Chủ cần bán nhanh ưu tiên khách thiện chí."
45310438,Căn hộ chung cư tại The Sapphire 1 - Vinhomes Ocean Park,06/05/2026,Gia Lâm,"(Xã Gia Lâm, Hà Nội mới)","4,32 tỷ","~67,71 triệu/m²","63,8 m²",NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Trang bị nội thất đầy đủ.,"Chính chủ cần bán gấp căn hộ 2PN góc tòa S1.07 tầng cao căn số 10.
View siêu thoáng trực diện trường Briton cam kết đẹp như ảnh.
Vị trí: Tòa S1.07 gần trường Vinshool, gần nhà xe nổi,...
Diện tích: 63.8m² rộng rãi thiết kế thông minh với 3 phòng ngủ, 2 WC, phòng khách, bếp, logia.
Trang bị nội thất đầy đủ hiện đại gỗ An Cường, 3 Phòng ngủ được thế kế tối ưu không gian nên rất rộng và thoáng.
Bãi đỗ xe rộng rãi, an ninh nghiêm ngặt 24/7 tiện ích nội khu đỉnh cao: Biển hồ, công viên, gym, TTTM, trường học...
Phù hợp: Hộ gia đình, đầu tư cho thuê hoặc người cần môi trường sống xanh sạch hiện đại.
Giá bán: 4.32 tỷ thương lượng trực tiếp cam kết giá tốt nhất cho người thiện chí.
Liên hệ chính chủ và đàm phán giá Ms Hoa:
0986 784 ***
.
Cam kết ảnh thật 100%."
45659336,Căn hộ chung cư tại Chung cư 15-17 Ngọc Khánh,03/05/2026,Ba Đình,"(Phường Giảng Võ, Hà Nội mới)",120 triệu/m²,"~14,76 tỷ",123 m²,NAN,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán chung Cư 15 - 17 Phố Ngọc khánh - Giảng Võ - Ba Đình.
Căn hộ 3 phòng ngủ, 2WC, diện tích 123m², bàn giao căn hộ vào ở ngay.
Vị trí view hồ Giảng Võ, hướng cửa vào hướng Bắc ban công hướng Nam, thoáng mát mát về mùa hè.
Giá bán: Liên hệ trực tiếp.
Liên hệ xem nhà:
0914 198 ***
."
44288135,Nhà riêng tại đường Trịnh Công Sơn,05/05/2026,Tây Hồ,"(Phường Tây Hồ, Hà Nội mới)",141 tỷ,"~687,8 triệu/m²",205 m²,9 tầng,NAN,NAN,Sổ đỏ/ Sổ hồng,NAN,"Bán nhà chính chủ Trịnh Công Sơn, Tây Hồ, Hà Nội.
Diện tích 205m² thực tế (CN 193.8m²) x MT 7.5m x 9 tầng.
Hiện đang cho thuê 2.4 tỷ/năm, view Hồ Tây rất đẹp và thoáng. GPXD, PCCC đầy đủ.
Giá bán: 141 tỷ.
Liên hệ:
0964 229 ***
. MTG và QC."
45157093,Nhà riêng tại đường La Thành,23/04/2026,Ba Đình,"(Phường Giảng Võ, Hà Nội mới)","11,69 tỷ","~233,8 triệu/m²",50 m²,5 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,NAN,"Bán nhà tặng GPXD phố La Thành, phường Giảng Võ, Ba Đình - Tiềm năng tăng sản lớn - Giá thương lượng mạnh - Ngõ thông - Móng 7 tầng - Ô chờ thang máy.
- Nhà thật chủ cần bán gấp phố La Thành, 50m² giá chào 11.69 tỷ (thương lượng mạnh).
- Sát Ngã tư Nguyễn Chí Thanh, ngõ thông Ngọc Khánh, 20m ra phân lô ô tô, trước nhà ba gác đua.
- Nhà dân xây, móng kiên cố, thêm thang máy lên 7 tầng xây chung cư mini cực đẹp. 2 sân thượng thoáng trước sau, sẵn 5 phòng ngủ to sáng.
- Gần nhiều trường Đại học GTVT, ĐH Ngoại Thương, ĐH Luật HN, ĐH Mỹ thuật.. Nhu cầu thuê cao, gần dự án Vành đai 1 tiềm năng tăng sản lớn.
- Pháp lý sạch sổ đẹp, sang tên trong ngày.
- Liên hệ ngay Mrs Đoàn Hiền
0919 431 ***
xem nhà và làm việc trực tiếp chính chủ."
43908698,Nhà riêng tại phố Trần Bình,04/05/2026,Cầu Giấy,"(Phường Phú Diễn, Hà Nội mới)",60 tỷ,"~384,62 triệu/m²",156 m²,9 tầng,36 phòng,36 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Siêu phẩm mới koong - 156m²*9T, MT 7m thiết kế 2 mặt thoáng - 36 phòng full nội thất - dòng tiền ổn định 300tr/tháng.
- Vị trí: Ngõ ô tô tránh, khu phân lô quân đội an ninh cao, cách mặt phố vài bước chân, trung tâm quận Cầu Giấy.
- Kiến trúc: Nhà 9 tầng thang máy, phòng thiết kế cao cấp.
- Hình thể: MT 7m, lô góc 2 thoáng trước sau, phòng nào cũng có ánh sáng, gió trời tự nhiên.
- Pháp lý: Sổ đỏ chính chủ, GPXD và PCCC đầy đủ. Showroom tầng 1 đang cho thuê 15tr/tháng.
- Tòa nhà mới xây, full nội thất, đang vận hành ổn định với dòng tiền 300 triệu/tháng ~3 tỷ/năm.
Giá 60 tỷ.
Phân tích rõ ưu, nhược và rủi ro của BĐS. Không tô hồng - không bẻ cong dữ liệu.
Tuấn Anh - Mr Dòng Tiền.
Zalo/call:
0824 279 ***
.
(Thông tin có thể đã thay đổi - hãy liên hệ để nhận update mới nhất)."
